id(pk),id,codigo_act
28562,6286060,462111
28563,6287710,462111
28564,6283170,462111
28565,11387338,467115
28566,8379519,466111
28567,10182018,464112
28568,10823481,463211
28569,11247541,466212
28570,123314,463211
28571,9512492,463310
28572,9875074,463310
28573,7016629,463310
28574,9201447,463310
28575,118174,463310
28576,140218,463310
28577,10492800,463310
28578,91648,463310
28579,11203610,463211
28580,8313702,463310
28581,11060867,463310
28582,11652300,463310
28583,125189,463211
28584,9985854,463310
28585,9049210,463310
28586,6727709,463310
28587,6852323,463310
28588,6852324,463310
28589,6846003,463310
28590,6730034,463310
28591,9548854,463310
28592,6852750,463310
28593,9351004,463310
28594,9476371,463310
28595,9482873,463310
28596,9477430,463310
28597,9477483,463310
28598,9477488,462210
28599,9477428,463310
28600,9477496,463310
28601,9477484,463310
28602,9477493,463310
28603,9477489,463310
28604,9477417,463310
28605,7633613,463310
28606,10701992,463211
28607,6971444,463211
28608,8677753,468112
28609,59332,466112
28610,84115,463211
28611,11496024,466410
28612,7815454,461130
28613,9631004,465915
28614,145323,461123
28615,10184807,461123
28616,89158,461123
28617,11645388,466111
28618,11196246,464122
28619,11617944,466111
28620,9035558,466111
28621,10463599,466111
28622,11379078,466111
28623,11205050,463211
28624,11200493,464121
28625,147486,468420
28626,70216,463211
28627,124391,463211
28628,9978189,465111
28629,64771,463211
28630,98470,463211
28631,11078604,463211
28632,10027712,463211
28633,10307127,465913
28634,60850,468112
28635,152255,468112
28636,8797915,468211
28637,6189726,468112
28638,10270377,463211
28639,60065,463211
28640,10169637,463211
28641,60027,463211
28642,11346927,463211
28643,11485670,463211
28644,8160754,463211
28645,60035,463211
28646,9363806,463215
28647,11118071,463211
28648,8320408,463211
28649,10346102,463211
28650,146029,463211
28651,137940,467111
28652,154407,468212
28653,128808,468211
28654,11526581,466410
28655,103429,464111
28656,9738615,466312
28657,9390958,468213
28658,10054830,467114
28659,11158296,461110
28660,10397337,468211
28661,10702135,465912
28662,9364465,465912
28663,79023,461160
28664,11057840,461160
28665,10809575,461160
28666,88171,461160
28667,10405389,461160
28668,9754407,462112
28669,8195987,461110
28670,9800549,465912
28671,10613422,465112
28672,10189489,464113
28673,9506248,464113
28674,97888,463310
28675,139538,466311
28676,10172565,467112
28677,9430647,467116
28678,9315188,463310
28679,9296570,463310
28680,8319514,465211
28681,56547,463310
28682,6914820,463310
28683,7633731,463211
28684,11561118,463211
28685,6908305,464113
28686,134498,463218
28687,8434223,468211
28688,58882,468211
28689,10815227,467115
28690,10146201,468112
28691,115379,468211
28692,10441952,468211
28693,8379562,468112
28694,10135381,468112
28695,8280491,466112
28696,11408964,465912
28697,9296462,468419
28698,11216669,468419
28699,10938194,468419
28700,78882,468412
28701,8882242,466211
28702,10734006,466211
28703,10485912,468211
28704,11533304,465914
28705,10954121,465111
28706,11536434,465915
28707,8672102,465915
28708,10556362,463211
28709,11415634,463215
28710,9595737,466112
28711,11672734,463211
28712,6706512,468111
28713,6285726,468111
28714,10072274,464111
28715,10064949,463211
28716,9519131,468112
28717,9566888,468112
28718,9631168,468112
28719,141325,461121
28720,9076713,461110
28721,9407192,461121
28722,6287552,461121
28723,11109890,462112
28724,10115912,461150
28725,88035,462112
28726,6870942,461121
28727,6295508,461121
28728,6287546,461121
28729,6287548,461121
28730,6870943,461121
28731,6287545,461121
28732,6287547,461121
28733,6287544,461121
28734,10268603,461121
28735,6287549,461121
28736,6287551,461121
28737,6285018,461121
28738,10993553,461121
28739,8312676,461121
28740,77479,461121
28741,9450549,462112
28742,10635132,461121
28743,8370048,461121
28744,155412,461110
28745,149296,461121
28746,137663,461110
28747,10236859,461150
28748,9740917,461110
28749,10584445,461121
28750,10459231,461121
28751,152811,461121
28752,73853,461121
28753,144518,461121
28754,128638,461121
28755,11598654,461110
28756,64302,461121
28757,10178063,461121
28758,8552689,461121
28759,56260,461121
28760,9648699,461121
28761,152824,461121
28762,9491077,461121
28763,7078405,461121
28764,10521951,461121
28765,55577,461121
28766,151146,461121
28767,11363584,461121
28768,152731,461121
28769,103272,461121
28770,11062473,461121
28771,143173,461121
28772,148550,461121
28773,10256080,461121
28774,155313,461121
28775,59719,461122
28776,11322163,461121
28777,139408,461121
28778,8485715,461121
28779,114400,461121
28780,57474,461121
28781,148556,461121
28782,148559,461121
28783,153557,461121
28784,137030,461121
28785,152587,461121
28786,58126,461121
28787,148028,461121
28788,7048967,461121
28789,150015,461121
28790,144146,461121
28791,136611,461121
28792,145573,461121
28793,123086,461121
28794,130966,461121
28795,8362044,461121
28796,6959193,461121
28797,79352,461121
28798,63980,461121
28799,9187641,461121
28800,72609,461121
28801,10254430,461121
28802,134500,461121
28803,139379,461121
28804,85937,461121
28805,8346353,461121
28806,11702290,461121
28807,96961,461121
28808,148271,461121
28809,61945,461121
28810,86556,461121
28811,87044,461121
28812,143184,461121
28813,153763,461121
28814,9901988,461121
28815,146581,461121
28816,63482,461121
28817,7005154,461121
28818,145832,461121
28819,152198,461121
28820,143471,461121
28821,143565,461121
28822,126962,461110
28823,6852579,461110
28824,137069,461121
28825,73121,461121
28826,11054373,461121
28827,96965,461121
28828,56733,461121
28829,8112598,461110
28830,139739,461121
28831,11406277,461110
28832,110987,461110
28833,9989580,461121
28834,135593,461121
28835,142378,461121
28836,109925,461121
28837,141251,461121
28838,7004785,461121
28839,144680,461121
28840,156404,461121
28841,9111866,461121
28842,10894532,461110
28843,10997501,461110
28844,142404,461110
28845,74813,461121
28846,134526,461121
28847,96718,461121
28848,149339,461121
28849,60177,461121
28850,10924202,461121
28851,69330,461121
28852,148119,461121
28853,143898,461121
28854,145525,461121
28855,136702,461121
28856,9220602,461121
28857,8486011,461121
28858,134144,461121
28859,11462655,461121
28860,9975305,461121
28861,10217738,461110
28862,6912437,461121
28863,126252,461121
28864,134540,461121
28865,8346346,461121
28866,7048378,461121
28867,146988,461121
28868,11288275,461110
28869,134299,461121
28870,55555,461121
28871,10314670,461121
28872,10240002,461121
28873,10135920,461121
28874,6971834,461121
28875,132127,461121
28876,9658604,461121
28877,142231,461121
28878,9173324,461121
28879,141816,461121
28880,88641,461121
28881,62401,461121
28882,134516,461121
28883,94477,461121
28884,78009,461121
28885,66359,461121
28886,11290762,461121
28887,154638,461121
28888,121860,461121
28889,94403,461121
28890,9092961,461121
28891,10060812,461121
28892,10001865,461121
28893,6288255,461121
28894,112285,461121
28895,6284061,461121
28896,6724204,461121
28897,6287573,461121
28898,6282695,461121
28899,6282697,461121
28900,6283872,461121
28901,6283959,461121
28902,6712793,461121
28903,6864794,461121
28904,9325645,461121
28905,6284925,461121
28906,6717456,461121
28907,6282640,461121
28908,81059,461121
28909,6283956,461121
28910,6282694,461121
28911,6282696,461121
28912,6284853,461121
28913,6284854,461121
28914,6286679,461121
28915,6778788,461121
28916,6864793,461121
28917,6778778,461121
28918,6286790,461121
28919,66722,461121
28920,9312647,461121
28921,9312648,461121
28922,63089,461121
28923,9608098,461121
28924,114261,461121
28925,8677346,461121
28926,75605,461121
28927,10844064,461121
28928,62048,461121
28929,7078389,461121
28930,9385826,461121
28931,103436,461121
28932,8304156,461121
28933,106956,461121
28934,67571,461121
28935,11274570,461110
28936,8434368,461110
28937,7622394,461110
28938,11440817,461121
28939,54897,461121
28940,142232,461121
28941,93132,461121
28942,103815,461110
28943,143186,461121
28944,137724,461110
28945,10824337,461121
28946,8320151,461121
28947,151690,461121
28948,71502,461110
28949,7622706,461110
28950,7005102,461121
28951,10671214,461110
28952,147815,461110
28953,136946,461121
28954,10746304,461110
28955,11008727,461121
28956,133673,461121
28957,8333429,461110
28958,107865,461121
28959,95241,461121
28960,9370994,461121
28961,10304072,461121
28962,103628,461121
28963,90909,461130
28964,141598,461121
28965,104798,461121
28966,6958961,461121
28967,6929844,462112
28968,82022,461121
28969,7623159,461121
28970,133406,461121
28971,69935,461121
28972,78904,461121
28973,7005011,461121
28974,156405,461121
28975,152189,461121
28976,113125,461121
28977,9224160,461121
28978,6283902,461121
28979,6854213,461121
28980,56261,461121
28981,7815405,461121
28982,11663317,461121
28983,10359073,461121
28984,9385696,461150
28985,9777643,461190
28986,11244577,461121
28987,52916,461121
28988,10405444,463211
28989,8304825,463211
28990,8313479,463211
28991,10872957,466311
28992,76654,466311
28993,96191,466111
28994,11672403,461130
28995,10240043,466111
28996,9592280,466410
28997,9976549,466311
28998,10458050,461190
28999,63729,465112
29000,9650462,466112
29001,6908334,467114
29002,10849810,468213
29003,10198400,468112
29004,7345646,468112
29005,52485,468111
29006,9856393,468112
29007,8698391,461130
29008,6930252,468112
29009,8361873,468111
29010,9396985,463212
29011,11049952,465215
29012,6958901,468211
29013,9342028,462112
29014,11690360,463211
29015,6728385,461160
29016,11475200,465915
29017,11119251,463211
29018,7622470,466111
29019,9777450,466319
29020,11428017,465912
29021,71017,465915
29022,10882350,468412
29023,9614491,461190
29024,11111472,465915
29025,11016442,468211
29026,9805321,465919
29027,10211084,463211
29028,135279,465216
29029,7804445,465216
29030,10301385,463214
29031,63906,461170
29032,142967,463211
29033,10088726,461190
29034,71582,463310
29035,6948225,465915
29036,9912055,465111
29037,6908359,465215
29038,73730,467111
29039,147216,465915
29040,11487110,465215
29041,11341719,465215
29042,6469788,462112
29043,10672753,461110
29044,155184,463211
29045,8552340,463211
29046,6941430,465212
29047,10162393,463211
29048,10110907,465915
29049,119979,466410
29050,148346,463211
29051,55781,463113
29052,8319674,466112
29053,9304449,462111
29054,6285508,462111
29055,119739,463213
29056,10994650,466112
29057,10406649,463214
29058,10169333,461110
29059,118750,466111
29060,11315331,461150
29061,55855,465216
29062,106659,465216
29063,11290106,463211
29064,10457294,461110
29065,75086,463211
29066,9925102,461110
29067,6959541,465211
29068,11123727,461190
29069,10959579,466319
29070,143447,463211
29071,143721,466111
29072,10921372,466114
29073,132435,465111
29074,9854664,466311
29075,130866,468211
29076,60187,468319
29077,131404,468112
29078,7345770,465215
29079,10655535,466212
29080,6948948,466212
29081,144311,461160
29082,125473,468211
29083,7804448,465213
29084,9795362,461110
29085,9313788,465919
29086,11054573,466111
29087,10946291,465912
29088,146116,465912
29089,11368033,461121
29090,83740,468211
29091,124731,466111
29092,151522,463211
29093,6973110,461190
29094,68647,468211
29095,7622541,465912
29096,76713,463211
29097,11202953,468213
29098,9963261,463214
29099,7622672,461211
29100,10968878,461211
29101,10597078,463211
29102,58264,468112
29103,10799190,465111
29104,132410,463211
29105,10099957,468212
29106,9285333,467111
29107,9101307,463216
29108,10515421,463310
29109,10070951,463211
29110,63743,465112
29111,10863505,465111
29112,9703443,465912
29113,11683443,461121
29114,10126943,461121
29115,6283773,462210
29116,6287244,462210
29117,6287030,462210
29118,9399041,464111
29119,6287566,462111
29120,9435389,462111
29121,9286749,462112
29122,9298686,468412
29123,6786388,468211
29124,6285650,461213
29125,9398183,462111
29126,138512,461140
29127,10805860,466212
29128,10356837,466212
29129,10117974,466212
29130,10828215,466212
29131,6959324,466212
29132,9407649,466212
29133,9825723,466212
29134,9624862,466212
29135,10335460,466212
29136,8370255,466212
29137,7048823,463211
29138,151563,465915
29139,11256651,466312
29140,8316738,466212
29141,8356631,466212
29142,10636836,466212
29143,11395431,466212
29144,10626294,466212
29145,8319974,466212
29146,11529027,466212
29147,8370162,466212
29148,9430425,466212
29149,9196034,466212
29150,71364,466212
29151,8320476,466212
29152,6959323,466212
29153,11102635,466212
29154,8379513,466212
29155,8333406,466212
29156,8849602,466212
29157,10990546,466212
29158,11508714,466212
29159,8320975,466212
29160,8319474,466212
29161,8346387,466212
29162,11429840,466212
29163,9641057,466212
29164,10540661,466212
29165,10205490,466212
29166,7621656,466212
29167,10339949,466212
29168,11360606,466212
29169,8356790,466212
29170,10582728,466212
29171,9808894,466212
29172,8301553,466212
29173,10465240,466212
29174,10277010,466212
29175,8320412,466212
29176,8551499,466212
29177,10558814,466212
29178,6908866,466212
29179,8345717,466212
29180,9634833,466212
29181,11512336,466212
29182,10432468,466212
